title_id,title,year,runtime,genres,dir_list,cast_list,rating
tt6385768,3 Days with Dad,(2019),94 min,"
Comedy, Drama            ","['Director:', 'Larry Clarke']","['Stars:', 'J.K. Simmons,', 'Julie Ann Emery,', 'Lesley Ann Warren,', 'Chris Bauer']",3.9
tt0254059,3 Days... 3 Hours... 3 Minutes... 3 Seconds,(1999),76 min,"
Comedy            ","['Director:', 'M. David Lee III']","['Stars:', 'Douglas Sept,', 'Claire Battersby,', 'Amy Honey,', 'Michael Kinsella']",7.5
tt6285166,3 Dead Trick or Treaters,(2016),73 min,"
Horror            ","['Director:', 'Torin Langen']","['Stars:', 'Holden Levack,', 'Jeremy Charles Singer,', 'Raven Cousens,', 'Youp Zondag']",6.7
tt8308780,3 Dev,(2019),122 min,"
Comedy            ","['Director:', 'Ankush Bhatt']","['Stars:', 'Karan Singh Grover,', 'Ravi Dubey,', 'Kunaal Roy Kapur,', 'Kay Kay Menon']",1.9
tt1337436,3 Easy Payments,(2007),87 min,"
Comedy, Romance            ","['Director:', 'Adam Rex']","['Stars:', 'Jake Anderson,', 'Angenette Anthony,', 'David Ballam,', 'Michelle Bean']",6.4
tt2649188,3 Eggs,(2006),92 min,"
Drama, Horror            ","['Director:', 'Robert Dossa']","['Stars:', 'Karla Acosta,', 'Ryan Calavano,', 'Nadia Gillespie,', 'Monika Padilla']",
tt5676450,3 Flies in a Widow's Web,(2016),85 min,"
Horror            ","['Director:', 'Calvin Morie McCarthy']","['Stars:', 'Eric Brazeal,', 'Arjuna Dingman,', 'Mark Ellis,', 'Dan Fitz']",4.1
tt10366986,3 Games to Glory VI,(2019),350 min,"
Sport            ","['Director:', 'Rob Gill']",[],5.4
tt1825784,3 Geezers!,(2013),81 min,"
Comedy            ","['Director:', 'Michelle Schumacher']","['Stars:', 'J.K. Simmons,', 'Tim Allen,', 'Scott Caan,', 'Basil Hoffman']",3.3
tt4158624,3 Generations,(2015),92 min,"
Drama            ","['Director:', 'Gaby Dellal']","['Stars:', 'Naomi Watts,', 'Elle Fanning,', 'Susan Sarandon,', 'Tate Donovan']",5.9
tt2547448,3 Girls,(2012),70 min,"
Drama            ","['Director:', 'Quincy Gardner']","['Stars:', 'Quincy Gardner,', 'Jaime Griffon,', 'Dontrell Jones,', 'Saegye Kim']",
tt0040064,3 Godfathers,(1948),106 min,"
Drama, Western            ","['Director:', 'John Ford']","['Stars:', 'John Wayne,', 'Pedro Armendáriz,', 'Harry Carey Jr.,', 'Ward Bond']",7.1
tt4854820,3 Hours till Dead,(2016),80 min,"
Horror            ","['Director:', 'Jason Mills']","['Stars:', 'Vladimir Zaric,', 'Hans Potter,', 'Marisa Crockett,', 'Chris Walters']",4.1
tt4515776,3 Hours to Dusk,(2008),56 min,"
Action, Horror            ","['Director:', 'Austin Boggs']","['Stars:', 'Scot Nelson,', 'Bryan Patrick Moore,', 'Austin Boggs,', 'Candice Falcone']",
tt1187043,3 Idiots,(2009),170 min,"
Comedy, Drama            ","['Director:', 'Rajkumar Hirani']","['Stars:', 'Aamir Khan,', 'Madhavan,', 'Mona Singh,', 'Sharman Joshi']",8.4
tt20781306,3 Is Company,(2015),,"
Comedy, Romance            ","['Director:', 'Ernest Obi']","['Stars:', 'Yvonne Jegede,', 'Wole Ojo,', 'Peggy Ovire,', 'O.C. Ukeje']",
tt10076184,3 Is a Crowd,(2017),,"
Drama            ","['Director:', 'Desmond Elliot']","['Stars:', 'Tana Adelana,', 'Alexx Ekubo,', 'Lilian Esoro,', 'Ifeanyi Kalu']",
tt0016426,3 Keys,(1925),60 min,,"['Director:', 'Edward LeSaint']","['Stars:', 'Edith Roberts,', 'Jack Mulhall,', 'Gaston Glass,', 'Virginia Lee Corbin']",
tt14734766,3 Keys,(2021),90 min,"
Comedy            ","['Directors:', 'Kaamel Hasaun,', 'Mena Monroe,', 'Kamal Smith']","['Stars:', 'Elle Breaunna,', 'Terricka Byers,', 'Shay Da Boss,', 'Momma Dee']",
tt0027096,3 Kids and a Queen,(1935),90 min,"
Drama            ","['Director:', 'Edward Ludwig']","['Stars:', 'May Robson,', 'Charlotte Henry,', 'Bill Burrud,', 'Frankie Darro']",7
tt5260652,3 Knee Deep,(2016),90 min,"
Action            ","['Director:', 'William Lee']","['Stars:', 'Paisley Blackburn,', 'Nan Bongiani,', 'Sasha Brown,', 'Cliff Cash']",3.8
tt16428802,3 Line,(2011),81 min,"
Thriller            ","['Director:', 'Christopher Anthony Din Chong']","['Stars:', 'Christopher Anthony Din Chong,', 'Samara Lallo,', 'Jeanine Kim Lee,', 'Conrad Parris']",
tt4340072,3 Lives,(2019),81 min,"
Thriller            ","['Director:', 'Juliane Block']","['Stars:', 'Mhairi Calvey,', 'Anatole Taubman,', 'Victor Alfieri,', 'Tyron Ricketts']",3.4
tt0094137,Three Men and a Baby,(1987),102 min,"
Comedy, Drama, Family            ","['Director:', 'Leonard Nimoy']","['Stars:', 'Tom Selleck,', 'Steve Guttenberg,', 'Ted Danson,', 'Nancy Travis']",6.1
tt0181273,3 Men and a Job,(1996),,,[],[],
tt0098966,Three Men and a Little Lady,(1990),104 min,"
Comedy, Drama, Family            ","['Director:', 'Emile Ardolino']","['Stars:', 'Tom Selleck,', 'Steve Guttenberg,', 'Ted Danson,', 'Nancy Travis']",5.4
tt0037373,3 Men in White,(1944),85 min,"
Comedy, Drama, Romance            ","['Director:', 'Willis Goldbeck']","['Stars:', 'Lionel Barrymore,', 'Van Johnson,', 'Marilyn Maxwell,', 'Keye Luke']",6
tt1545295,1480: Radio Pirates,(2014),105 min,"
Adventure, Drama, Music            ","['Director:', 'Craig Newland']","['Stars:', 'Matt Whelan,', 'Daniel Musgrove,', 'Elliot Wrightson,', 'Belinda Crawley']",5.7
tt0395424,3 Needles,(2005),127 min,"
Drama            ","['Director:', 'Thom Fitzgerald']","['Stars:', 'Chloë Sevigny,', 'Lucy Liu,', 'Shawn Ashmore,', 'Mabel Adams']",6.3
tt2123884,3 Nights in the Desert,(2014),90 min,"
Drama            ","['Director:', 'Gabriel Cowan']","['Stars:', 'Wes Bentley,', 'Vincent Piazza,', 'Amber Tamblyn']",5.1
tt0103596,3 Ninjas,(1992),84 min,"
Action, Comedy, Family            ","['Director:', 'Jon Turteltaub']","['Stars:', 'Victor Wong,', 'Michael Treanor,', 'Max Elliott Slade,', 'Chad Power']",5.2
tt0109015,3 Ninjas Kick Back,(1994),93 min,"
Action, Comedy, Family            ","['Director:', 'Charles T. Kanganis']","['Stars:', 'Victor Wong,', 'Max Elliott Slade,', 'Sean Fox,', 'J. Evan Bonifant']",4.5
tt0118539,3 Ninjas: High Noon at Mega Mountain,(1998),93 min,"
Action, Adventure, Comedy            ","['Director:', 'Sean McNamara']","['Stars:', 'Loni Anderson,', 'Hulk Hogan,', 'Jim Varney,', 'Victor Wong']",2.9
tt0112255,3 Ninjas: Knuckle Up,(1995),85 min,"
Action, Comedy, Family            ","['Director:', 'Sang-ok Shin']","['Stars:', 'Victor Wong,', 'Charles Napier,', 'Michael Treanor,', 'Max Elliott Slade']",4.2
tt0057808,3 Nuts in Search of a Bolt,(1964),79 min,"
Comedy            ","['Director:', 'Tommy Noonan']","['Stars:', 'Mamie Van Doren,', 'Tommy Noonan,', 'Ziva Rodann,', 'Paul Gilbert']",4.6
tt2713016,3 Peas in a Pod,(2013),,"
Drama            ","['Director:', 'Michelle Chong']","['Stars:', 'Alexander Lee,', 'Calvin Chen,', 'Jae Liew']",6.9
tt2980480,3 References,(2013),90 min,"
Comedy, Drama, Romance            ","['Director:', 'James Christopher']","['Stars:', 'Christian Swacker,', 'Terissa Kelton,', 'Harper Graham,', 'Daniel Cano']",4.1
tt0047582,3 Ring Circus,(1954),103 min,"
Comedy            ","['Director:', 'Joseph Pevney']","['Stars:', 'Dean Martin,', 'Jerry Lewis,', 'Joanne Dru,', 'Zsa Zsa Gabor']",5.8
tt4078822,3 Rodents,(2014),77 min,"
Comedy            ","['Director:', 'Gregory Lewis']","['Stars:', 'Gregory Lewis,', 'Alan Manzo,', 'Paul Manzo']",
tt3743206,3 Scream Queens,(2014),75 min,"
Horror            ","['Director:', 'David DeCoteau']","['Stars:', 'Linnea Quigley,', 'Brinke Stevens,', 'Michelle Bauer,', 'Orel De La Mota']",5
tt0047674,White Fire,(1953),81 min,"
Crime, Drama            ","['Director:', 'John Gilling']","['Stars:', 'Scott Brady,', 'Mary Castle,', 'John Blythe,', 'Gabrielle Brune']",6.5
tt2073509,3 Strange Days,(1998),93 min,"
Comedy            ","['Director:', 'John Malynchak']","['Stars:', 'Salvatore Verini,', 'Julez Marie,', 'Tony DePasquale,', 'Daisy Berkowitz']",
tt0199290,3 Strikes,(2000),82 min,"
Comedy            ","['Director:', 'DJ Pooh']","['Stars:', 'Brian Hooks,', ""N'Bushe Wright,"", 'Faizon Love,', 'E-40']",4.6
tt0390807,3 Tables,(2003),100 min,"
Drama            ","['Director:', 'Jeremy Gray']","['Stars:', 'Michael Cory Davis,', 'Mike Marino,', 'Lindsay Zir,', 'Billie Ellis']",
tt6463494,3 Days in Quiberon,(2018),115 min,"
Drama            ","['Director:', 'Emily Atef']","['Stars:', 'Marie Bäumer,', 'Birgit Minichmayr,', 'Charly Hübner,', 'Robert Gwisdek']",6.8
tt6440014,3 Tasks,(2016),80 min,"
Drama, Fantasy, History            ","['Director:', 'Brandon English']",[],
tt8096334,3 The Movie,(2018),,"
Thriller            ","['Director:', 'David L. Walker']","['Stars:', 'Carla Mays,', 'Cassandra Leavell,', 'Taylor Adams,', 'April Cottrill']",
tt2829242,3 Tickets to Paradise,(2021),87 min,"
Action, Adventure, Western            ","['Directors:', 'Dominic López,', 'Isaac Piche']","['Stars:', 'Michelle Manhart,', 'Joe Bell,', 'Jeffrey Bentley,', 'Martin Kove']",3.8
tt1718998,3 Times a Charm,(2011),87 min,"
Comedy            ","['Director:', 'Letia Clouston']","['Stars:', 'Carlo Marks,', 'Lexi Giovagnoli,', 'Noelle Perris,', 'Michelle Glavan']",5.1
tt12434126,3 Way,(I) (2021),,"
Drama            ","['Director:', 'Jonathan Milton']","['Stars:', 'Brandy Specks,', 'Roc Livings,', 'Jalene Mack,', 'Ashley Dennis']",3.7
tt5742264,3 Way Junction,(2018),,"
Drama            ","['Director:', 'Juergen Bollmeyer']","['Stars:', 'Tom Sturridge,', 'Tommy Flanagan,', 'Stacy Martin,', 'Jamie-Lee Money']",5.4
tt1431997,3 Ways to Sunday,(2009),82 min,"
Comedy            ","['Director:', 'Armando Montiel']","['Stars:', 'Jon Maxwell,', 'Sean Sedgwick,', 'Gehrig Mantle Miller,', 'Aaron Mendez']",
tt0312309,3 Weeks After Paradise,(2002),51 min,,"['Director:', 'Israel Horovitz']","['Star:', 'Israel Horovitz']",4.9
tt5791932,3 Weeks in Yerevan,(2016),92 min,"
Comedy            ","['Directors:', 'Vahe Berberian,', 'Vahik Pirhamzei']","['Stars:', 'Vahik Pirhamzei,', 'Hrant Tokhatyan,', 'Vahe Berberian,', 'Nanor Petrosyan']",7.3
tt1857605,3 Weeks to Daytona,(2011),82 min,"
Drama            ","['Director:', 'Bret Stern']","['Stars:', 'Scott Cohen,', 'Jorja Fox,', 'David Angelo,', 'Lucas Ardagna']",6
tt3174226,3 Wicked Witches,(2014),75 min,"
Horror            ","['Director:', 'David DeCoteau']","['Stars:', 'Kristine DeBell,', 'Lisa London,', 'Helene Udy,', 'Eric Diedrich']",4.1
tt0413373,3 Wise Women,(2005),,"
Romance, Comedy            ","['Director:', 'Scott Somerndike']","['Stars:', 'Jennifer Fontaine,', 'Sherrie Jackson,', 'Anna Easteden,', 'E.E. Bell']",6.1
tt0075612,Three Women,(1977),124 min,"
Drama, Mystery, Thriller            ","['Director:', 'Robert Altman']","['Stars:', 'Shelley Duvall,', 'Sissy Spacek,', 'Janice Rule,', 'Robert Fortier']",7.7
tt2500530,3 X Harder: My Man's and 'Em,(2011),62 min,"
Action            ","['Directors:', ""La'Mard J. Wingster,"", 'Demetrius Angelo,', ""Pe'dro Johnson""]","['Stars:', 'Dor Alouboy,', 'Demetrius Angelo,', 'Ken Arredondo,', 'Jonathan August']",
tt2219370,3 Yol,(2013),116 min,"
Drama, Mystery, War            ","['Director:', 'Faysal Soysal']","['Stars:', 'Nik Xhelilaj,', 'Kristina Krepela,', 'Turgay Aydin,', 'Faketa Salihbegovic']",6.2
tt4694464,3 Young Millionaires,(2015),90 min,"
Comedy, Thriller            ","['Director:', 'Ibrahim Majid']","['Stars:', 'Abdulla Majid,', 'Ibrahim Majid,', 'Yousuf Majid']",
tt11150466,3 Young Millionaires 2,(2018),90 min,"
Comedy            ","['Director:', 'Ibrahim Majid']","['Stars:', 'Abdulla Majid,', 'Ibrahim Majid,', 'Yousuf Majid']",
tt5351352,3 Zene or (Waking Up from My Bosnian Dream),(2017),110 min,"
Drama            ","['Director:', 'Sergio Flores Thorija']","['Stars:', 'Clara Casagrande,', 'Marina Komsic,', 'Ivana Vojinovic,', 'Selma Memovic']",6.4
tt0045235,Three for Bedroom C,(1952),74 min,"
Comedy            ","['Director:', 'Milton H. Bren']","['Stars:', 'Gloria Swanson,', 'James Warren,', 'Fred Clark,', 'Hans Conried']",5.7
tt8134742,3 from Hell,(2019),115 min,"
Action, Horror            ","['Director:', 'Rob Zombie']","['Stars:', 'Sheri Moon Zombie,', 'Bill Moseley,', 'Sid Haig,', 'Jeff Daniel Phillips']",5.4
tt0081658,Three Men to Kill,(1980),93 min,"
Thriller            ","['Director:', 'Jacques Deray']","['Stars:', 'Alain Delon,', 'Dalila Di Lazzaro,', 'Michel Auclair,', 'Pascale Roberts']",6.2
tt3309136,3 in a Bed,(2014),81 min,"
Comedy, Drama            ","['Director:', 'Lloyd Eyre-Morgan']","['Stars:', 'Brennan Reece,', 'Jack Bennetts,', 'Louisa Bettine,', 'Darren Bransford']",5.2
tt3539774,3 in a Towel,(1969),70 min,"
Romance            ","['Director:', 'Marty Rackum']",[],3.1
tt1339404,3 of Us,(2009),,"
Comedy, Drama            ","['Director:', 'Miks Ozolins']","['Stars:', 'Lochlyn Munro,', 'Robert Pike Daniel,', 'Agnese Zeltina,', 'DeRay Davis']",2.8
tt1754750,3 of a Kind,(2012),106 min,"
Crime, Drama            ","['Director:', 'Greg Green']","['Stars:', 'Tom Adams,', 'Jaime Aymerich,', 'Jake Scott Bailey,', 'Judith Balis']",4.5
tt15232416,3 on a Match,(2021),90 min,"
Horror, Mystery, Thriller            ","['Director:', 'Mark Byrne']","['Stars:', 'Mary Egan,', 'Donna Byrne,', 'Marvin Kennedy,', 'Nello DeBlasio']",
tt1275494,3 saisons,(2009),100 min,"
Drama            ","['Director:', 'Jim Donovan']","['Stars:', 'Caroline Néron,', 'Romano Orzari,', 'Frank Schorpion,', 'Carinne Leduc']",7.1
tt0065363,"The Daughter: I, a Woman Part III",(1970),83 min,"
Drama            ","['Director:', 'Mac Ahlberg']","['Stars:', 'Gunbritt Öhrström,', 'Inger Sundh,', 'Klaus Pagh,', 'Tom Scott']",4.5
tt3120560,3's a Couple,(2014),143 min,"
Comedy, Drama, Romance            ","['Director:', 'Shedrack Anderson III']","['Stars:', 'Robin Andre,', 'Kim Argetsinger,', 'Dante Basco,', 'Dionysio Basco']",5.8
tt1137994,3-Day Weekend,(2008),84 min,"
Drama, Romance            ","['Director:', 'Rob Williams']","['Stars:', 'Chris Carlisle,', 'Joel Harrison,', 'Gaetano Jones,', 'Derek Long']",4.6
tt0019472,3-Ring Marriage,(1928),60 min,"
Adventure, Drama            ","['Director:', 'Marshall Neilan']","['Stars:', 'Mary Astor,', 'Lloyd Hughes,', 'Lawford Davidson,', ""Yola d'Avril""]",3.8
tt5960346,3.0 Safaar,(2016),49 min,"
Action, Adventure, Fantasy            ","['Director:', 'Jay Pickens']","['Stars:', 'Bill Boslego,', 'Mona Depena,', 'Calvin Dixon,', 'James Durga']",
tt1740719,3.14...,(2020),83 min,"
Drama, Fantasy            ","['Director:', 'G. Gotham Smith']","['Stars:', 'G. Gotham Smith,', 'Jessica Tessier,', 'Russell Rinker,', 'Danni DanDan Gadigan']",7.8
tt2556840,3.50,(2013),107 min,"
Crime, Drama, Thriller            ","['Director:', 'Bora Chhay']","['Stars:', 'Cheanick Doung,', 'Leang Honglee,', 'Kwanlar Nyirady,', 'Eunice Olsen']",7.5
tt1484521,30 Beats,(2012),88 min,"
Comedy, Romance            ","['Director:', 'Alexis Lloyd']","['Stars:', 'Condola Rashad,', 'Justin Kirk,', 'Jennifer Tilly,', 'Jason Day']",3.9
tt4074286,30 Dates on Craigslist,(2015),,"
Comedy            ","['Director:', 'Rob Salerno Jr.']","['Stars:', 'Lou Santini,', 'Kristi Slager,', 'Christy Williams,', 'Caitlin Rose Williams']",7.2
tt2939698,30 Day Itch,(2013),50 min,"
Comedy            ","['Directors:', 'Keith Allen Hayes,', 'Walter Hendrix III']","['Stars:', 'Marcus Acosta,', 'Sahba Ataei,', ""Dexter O'Keith Benton,"", 'Wadette Bradford']",
tt7423004,30 Day Promise,(2017),90 min,"
Drama            ","['Director:', 'Corey L. Branch']","['Stars:', 'Todd Anthony Manaigo,', 'Kelly Darby,', 'Katie Del Rocco,', 'Paul Garrett']",7.7
tt0175414,30 Days,(1999),87 min,"
Comedy, Romance            ","['Director:', 'Aaron Harnick']","['Stars:', 'Ben Shenkman,', 'Arija Bareikis,', 'Alexander Chaplin,', 'Bradley White']",5.1
tt0321858,30 Days,(I) (2006),93 min,"
Drama, Sport            ","['Director:', 'Jamal Joseph']","['Stars:', 'Da Brat,', 'Ellen Burstyn,', 'Terryl Daluz,', 'Taye Diggs']",3.9
tt0804222,30 Days,(II) (2006),150 min,"
Action, Drama, Romance            ","['Director:', 'Mildred Okwo']","['Stars:', 'Iyabo Amoke,', 'Chet Anekwe,', 'Segun Arinze,', 'Najite Dede']",5.5
tt19881230,30 Days,(2021),,"
Romance            ","['Director:', 'Uche Agbo']","['Stars:', 'Fatukasi Abimbola,', 'Mimi Ibeh,', 'Ese Idia,', 'Florence Ifu']",
tt11017940,30 Days To Kick Ass Love,(2020),90 min,"
Comedy            ","['Director:', 'Tanisha White']","['Stars:', 'Kirk Brown,', 'Novi Brown,', 'Kyle Collins,', 'John D. Culver']",
tt4040616,30 Days in Atlanta,(2014),111 min,"
Comedy            ","['Director:', 'Robert Peters']","['Stars:', 'Ayemere Caleb,', 'Kenneth DeLozier,', 'Desmond Elliot,', 'Vivica A. Fox']",5.5
tt10474484,30 Days of 3iz,(2017),,,[],[],
tt0389722,30 Days of Night,(2007),113 min,"
Action, Horror, Thriller            ","['Director:', 'David Slade']","['Stars:', 'Josh Hartnett,', 'Melissa George,', 'Danny Huston,', 'Ben Foster']",6.6
tt1015987,30 Days to Die,(2009),85 min,"
Horror            ","['Director:', 'Griff Furst']","['Stars:', 'Shirly Brener,', 'Wendy Carter,', 'Laurence Cohen,', 'Brendan Connor']",2.6
tt4074472,30 Days with My Brother,(2016),106 min,"
Drama            ","['Director:', 'Michael May']","['Stars:', 'Adrián Núñez,', 'Omar Mora,', 'Michael May,', 'Stefy Garcia']",7
tt0104252,30 Door Key,(1991),90 min,"
Drama            ","['Director:', 'Jerzy Skolimowski']","['Stars:', 'Iain Glen,', 'Robert Stephens,', 'Crispin Glover,', 'Judith Godrèche']",5.6
tt2907596,30 Girls 30 Days,(2012),82 min,"
Comedy            ","['Director:', 'Michael Mahal']","['Stars:', 'Lena Susan Ajans,', 'Omer Aswad,', 'Sam Aswad,', 'Krystal Rene Barnard']",5.7
tt0062625,"30 Is a Dangerous Age, Cynthia",(1968),85 min,"
Comedy, Romance            ","['Director:', 'Joseph McGrath']","['Stars:', 'Dudley Moore,', 'Eddie Foy Jr.,', 'Suzy Kendall,', 'John Bird']",5.2
tt0398638,30 Miles,(I) (2004),80 min,"
Drama            ","['Director:', 'Ryan Harper']","['Stars:', 'Lawrence Hilton-Jacobs,', 'Rusty Gray,', 'Ken Arquelio,', 'Torsten Hoffmann']",4.9
tt7316576,30 Miles from Nowhere,(2018),84 min,"
Comedy, Horror, Thriller            ","['Director:', 'Caitlin Koller']","['Stars:', 'Carrie Preston,', 'Rob Benedict,', 'Rusty Schwimmer,', 'Seana Kofoed']",4.2
tt1622547,30 Minutes or Less,(2011),83 min,"
Action, Comedy, Crime            ","['Director:', 'Ruben Fleischer']","['Stars:', 'Jesse Eisenberg,', 'Danny McBride,', 'Nick Swardson,', 'Aziz Ansari']",6.1
tt6149464,30 Nights,(2018),91 min,"
Comedy            ","['Director:', 'Tom Metz III']","['Stars:', 'Dan Fogler,', 'Johnny Giacalone,', 'Mandy Kaplan,', ""Jenny O'Hara""]",4.8
tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,(2013),80 min,"
Comedy            ","['Director:', 'Craig Moss']","['Stars:', 'Ashley Martin,', 'Austin Scott,', 'Heidi Kramer,', 'Pickles Moss']",2.5
tt11348558,30 Seconds in Hell,(2021),,"
Western            ","['Director:', 'Michael Anthony Giudicissi']","['Stars:', 'Danny Winn,', 'Elese Jones,', 'Lachlan Jones,', 'Scot Scurlock']",3.3
tt8332368,30 Years a Virgin,(2017),,"
Drama            ","['Director:', 'Akin-Tijani Balogun']","['Stars:', 'Tana Adelana,', 'Elangwe Lucy Bome,', 'Thomas Enjeck,', 'Faith Enoh']",
tt4827758,30 Years of Dark Seduction,(2015),50 min,"
Comedy            ","['Director:', 'Tamas Birinyi']","['Stars:', 'Greg Travis,', 'Tyler Horn,', 'Vickie Hicks,', 'Stacey Travis']",
tt0056799,30 Years of Fun,(1963),85 min,"
Comedy            ","['Director:', 'Robert Youngson']","['Stars:', 'Charles Chaplin,', 'Buster Keaton,', 'Stan Laurel,', 'Oliver Hardy']",6.5
tt0273048,30 Years to Life,(2001),110 min,"
Comedy, Drama, Romance            ","['Director:', 'Vanessa Middleton']","['Stars:', 'Erika Alexander,', 'Melissa De Sousa,', 'Tracy Morgan,', 'Paula Jai Parker']",5.8
tt15779296,30 and Single,(2020),,"
Comedy, Romance            ","['Director:', 'Okechukwu Oku']","['Stars:', 'Amaka Chukwujekwu,', 'Monica Friday,', 'Emmanuella Iloba,', 'Ekoabiola Jewel']",
tt0190217,"30, Still Single: Contemplating Suicide",(1998),91 min,"
Comedy            ","['Director:', 'Gregory J. Lanesey']","['Stars:', 'Christopher May,', 'Terry Gatens,', 'Jill Zimmerman,', 'Jill Kneeland']",7.3
tt3421318,30-LOVE,(2017),103 min,"
Comedy, Drama, Romance            ","['Director:', 'Robert Cannon']","['Stars:', 'Robert Cannon,', 'Brenda Vaccaro,', 'Justin Lee,', 'Mark Gagliardi']",6.1
tt11421266,30/30 Vision: 3 Decades of Strand Releasing,(2019),63 min,"
Comedy, Drama            ","['Directors:', 'Andrew Ahn,', 'Fatih Akin,', 'Gregg Araki,', 'Karim Aïnouz,', 'Fenton Bailey,', 'Randy Barbato,', 'Roddy Bogawa,', 'Brady Corbet,', 'Amy Davis,', 'Anna Franquesa-Solano,', 'Bradley Rust Gray,', 'Lynn Hershman-Leeson,', 'Connor Jessup,', 'Jon Jost,', 'Isaac Julien,', 'Tom Kalin,', 'So Yong Kim,', 'Bruce La Bruce,', 'Jon Moritsugu,', ""Tommy O'Haver,"", 'Jenni Olson,', 'Daniel Ribeiro,', 'João Pedro Rodrigues,', 'Ira Sachs,', 'James Schamus,', 'Abu Bakr Shawky,', 'Cindy Sherman,', 'Elisabeth Subrin,', 'Rose Troche,', 'Athina Rachel Tsangari,', 'Lulu Wang,', 'John Waters,', 'Apichatpong Weerasethakul']","['Stars:', 'Arthur Alfaia,', 'Jackie Boyce,', 'Catherine Breillat,', 'Amy Davis']",5.9
